Sentence_ID	Token	BIO_Tag
449	is	O
449	recommended	O
449	.	O
		
101	Scheduled	O
101	a	O
101	follow-up	O
101	endoscopy	O
101	to	O
101	monitor	O
101	the	O
101	condition	O
101	of	O
101	the	O
101	liver	O
101	.	O
		
227	Scheduled	O
227	a	O
227	follow-up	O
227	X-ray	O
227	to	O
227	monitor	O
227	the	O
227	condition	O
227	of	O
227	the	O
227	liver	O
227	.	O
		
430	Patient	O
430	denies	O
430	any	O
430	history	O
430	of	O
430	atrial	B-DISEASE
430	fibrillation	I-DISEASE
430	but	O
430	reports	O
430	mild	O
430	discomfort	O
430	in	O
430	the	O
430	abdomen	O
430	.	O
		
214	Discharged	O
214	with	O
214	a	O
214	prescription	O
214	for	O
214	Ibuprofen	B-CHEMICAL
214	and	O
214	instructions	O
214	to	O
214	return	O
214	if	O
214	osteoarthritis	B-DISEASE
214	symptoms	O
214	persist	O
214	.	O
		
172	Scheduled	O
172	a	O
172	follow-up	O
172	colonoscopy	O
172	to	O
172	monitor	O
172	the	O
172	condition	O
172	of	O
172	the	O
172	right	O
172	lung	O
172	.	O
		
99	Antimalarial	O
99	prophylaxis	O
99	with	O
99	Mefloquine	B-CHEMICAL
99	recommended	O
99	ahead	O
99	of	O
99	travel	O
99	to	O
99	an	O
99	endemic	O
99	area	O
99	.	O
		
293	Discharged	O
293	with	O
293	a	O
293	prescription	O
293	for	O
293	Atorvastatin	B-CHEMICAL
293	and	O
293	instructions	O
293	to	O
293	return	O
293	if	O
293	pneumonia	B-DISEASE
293	symptoms	O
293	persist	O
293	.	O
		
216	The	O
216	patient	O
216	presents	O
216	with	O
216	symptoms	O
216	indicative	O
216	of	O
216	celiac	B-DISEASE
216	disease	I-DISEASE
216	.	O
216	Treatment	O
216	with	O
216	Ibuprofen	B-CHEMICAL
216	is	O
216	recommended	O
216	.	O
		
62	Dermatological	O
62	examination	O
62	is	O
62	recommended	O
62	for	O
62	evaluation	O
62	of	O
62	an	O
62	atypical	O
62	nevus	O
62	on	O
62	the	O
62	dorsal	O
62	region	O
62	.	O
		
48	Suturing	O
48	performed	O
48	in	O
48	the	O
48	Emergency	O
48	Room	O
48	for	O
48	a	O
48	lacerated-contused	O
48	wound	O
48	on	O
48	the	O
48	left	O
48	eyebrow	O
48	arch	O
48	.	O
		
33	Blood	O
33	chemistry	O
33	tests	O
33	compatible	O
33	with	O
33	severe	O
33	iron-deficiency	B-DISEASE
33	anemia	I-DISEASE
33	.	O
		
268	Patient	O
268	is	O
268	currently	O
268	on	O
268	Losartan	B-CHEMICAL
268	for	O
268	the	O
268	management	O
268	of	O
268	psoriasis	B-DISEASE
268	.	O
		
328	The	O
328	patient	O
328	presents	O
328	with	O
328	symptoms	O
328	indicative	O
328	of	O
328	osteoarthritis	B-DISEASE
328	.	O
328	Treatment	O
328	with	O
328	Albuterol	B-CHEMICAL
328	is	O
328	recommended	O
328	.	O
		
201	No	O
201	evidence	O
201	of	O
201	major	O
201	depressive	B-DISEASE
201	disorder	I-DISEASE
201	was	O
201	found	O
201	during	O
201	the	O
201	last	O
201	CT	O
201	scan	O
201	.	O
		
447	Scheduled	O
447	a	O
447	follow-up	O
447	X-ray	O
447	to	O
447	monitor	O
447	the	O
447	condition	O
447	of	O
447	the	O
447	kidneys	O
447	.	O
		
28	Administered	O
28	Diazepam	B-CHEMICAL
28	5	O
28	mg	O
28	intravenously	O
28	to	O
28	sedate	O
28	the	O
28	epileptic	B-DISEASE
28	seizure	I-DISEASE
28	.	O
		
425	Discharged	O
425	with	O
425	a	O
425	prescription	O
425	for	O
425	Citalopram	B-CHEMICAL
425	and	O
425	instructions	O
425	to	O
425	return	O
425	if	O
425	anemia	B-DISEASE
425	symptoms	O
425	persist	O
425	.	O
		
231	Scheduled	O
231	a	O
231	follow-up	O
231	blood	O
231	chemistry	O
231	panel	O
231	to	O
231	monitor	O
231	the	O
231	condition	O
231	of	O
231	the	O
231	right	O
231	shoulder	O
231	.	O
		
261	The	O
261	patient	O
261	presents	O
261	with	O
261	symptoms	O
261	indicative	O
261	of	O
261	migraine	B-DISEASE
261	.	O
261	Treatment	O
261	with	O
261	Amlodipine	B-CHEMICAL
261	is	O
261	recommended	O
261	.	O
		
289	Advised	O
289	the	O
289	patient	O
289	to	O
289	increase	O
289	dosage	O
289	of	O
289	Amoxicillin	B-CHEMICAL
289	due	O
289	to	O
289	worsening	O
289	type	O
289	2	O
289	diabetes	B-DISEASE
289	.	O
		
163	No	O
163	evidence	O
163	of	O
163	anemia	B-DISEASE
163	was	O
163	found	O
163	during	O
163	the	O
163	last	O
163	MRI	O
163	.	O
		
426	Discharged	O
426	with	O
426	a	O
426	prescription	O
426	for	O
426	Albuterol	B-CHEMICAL
426	and	O
426	instructions	O
426	to	O
426	return	O
426	if	O
426	hypertension	B-DISEASE
426	symptoms	O
426	persist	O
426	.	O
		
139	Emergency	O
139	echocardiogram	O
139	was	O
139	performed	O
139	on	O
139	the	O
139	left	O
139	eye	O
139	due	O
139	to	O
139	suspected	O
139	celiac	B-DISEASE
139	disease	I-DISEASE
139	.	O
		
63	FDG	B-CHEMICAL
63	PET-CT	O
63	shows	O
63	no	O
63	areas	O
63	of	O
63	pathological	O
63	tracer	O
63	hyperaccumulation	B-CHEMICAL
63	.	O
		
136	Discharged	O
136	with	O
136	a	O
136	prescription	O
136	for	O
136	Amoxicillin	B-CHEMICAL
136	and	O
136	instructions	O
136	to	O
136	return	O
136	if	O
136	pneumonia	B-DISEASE
136	symptoms	O
136	persist	O
136	.	O
		
129	No	O
129	evidence	O
129	of	O
129	hypertension	B-DISEASE
129	was	O
129	found	O
129	during	O
129	the	O
129	last	O
129	blood	O
129	chemistry	O
129	panel	O
129	.	O
		
477	No	O
477	evidence	O
477	of	O
477	COPD	B-DISEASE
477	was	O
477	found	O
477	during	O
477	the	O
477	last	O
477	endoscopy	O
477	.	O
		
9	Suspected	O
9	tear	O
9	of	O
9	the	O
9	ulnar	O
9	collateral	O
9	ligament	O
9	,	O
9	the	O
9	patient	O
9	is	O
9	awaiting	O
9	surgical	O
9	reconstruction	O
9	.	O
		
327	Discharged	O
327	with	O
327	a	O
327	prescription	O
327	for	O
327	Amoxicillin	B-CHEMICAL
327	and	O
327	instructions	O
327	to	O
327	return	O
327	if	O
327	psoriasis	B-DISEASE
327	symptoms	O
327	persist	O
327	.	O
		
464	Patient	O
464	denies	O
464	any	O
464	history	O
464	of	O
464	rheumatoid	B-DISEASE
464	arthritis	I-DISEASE
464	but	O
464	reports	O
464	mild	O
464	discomfort	O
464	in	O
464	the	O
464	left	O
464	eye	O
464	.	O
		
65	Patient	O
65	with	O
65	exacerbated	O
65	COPD	B-DISEASE
65	,	O
65	a	O
65	course	O
65	of	O
65	oral	O
65	corticosteroids	O
65	is	O
65	prescribed	O
65	.	O
		
301	Patient	O
301	is	O
301	currently	O
301	on	O
301	Amlodipine	B-CHEMICAL
301	for	O
301	the	O
301	management	O
301	of	O
301	major	O
301	depressive	B-DISEASE
301	disorder	I-DISEASE
301	.	O
		
15	A	O
15	cranial	O
15	CT	O
15	scan	O
15	without	O
15	contrast	O
15	is	O
15	requested	O
15	to	O
15	rule	O
15	out	O
15	hemorrhages	B-DISEASE
15	in	O
15	the	O
15	frontal	O
15	lobe	O
15	.	O
		
157	The	O
157	patient	O
157	presents	O
157	with	O
157	symptoms	O
157	indicative	O
157	of	O
157	COPD	B-DISEASE
157	.	O
157	Treatment	O
157	with	O
157	Pantoprazole	B-CHEMICAL
157	is	O
157	recommended	O
157	.	O
		
41	Crohn	B-DISEASE
41	's	I-DISEASE
41	disease	I-DISEASE
41	suspected	O
41	,	O
41	fecal	O
41	calprotectin	B-CHEMICAL
41	test	O
41	indicated	O
41	.	O
		
380	Scheduled	O
380	a	O
380	follow-up	O
380	ECG	O
380	to	O
380	monitor	O
380	the	O
380	condition	O
380	of	O
380	the	O
380	right	O
380	shoulder	O
380	.	O
		
469	Scheduled	O
469	a	O
469	follow-up	O
469	colonoscopy	O
469	to	O
469	monitor	O
469	the	O
469	condition	O
469	of	O
469	the	O
469	liver	O
469	.	O
		
404	Advised	O
404	the	O
404	patient	O
404	to	O
404	increase	O
404	dosage	O
404	of	O
404	Aspirin	B-CHEMICAL
404	due	O
404	to	O
404	worsening	O
404	migraine	B-DISEASE
404	.	O
		
217	Patient	O
217	denies	O
217	any	O
217	history	O
217	of	O
217	type	O
217	2	O
217	diabetes	B-DISEASE
217	but	O
217	reports	O
217	mild	O
217	discomfort	O
217	in	O
217	the	O
217	left	O
217	knee	O
217	.	O
		
280	Patient	O
280	denies	O
280	any	O
280	history	O
280	of	O
280	rheumatoid	B-DISEASE
280	arthritis	I-DISEASE
280	but	O
280	reports	O
280	mild	O
280	discomfort	O
280	in	O
280	the	O
280	brain	O
280	.	O
		
435	The	O
435	blood	O
435	chemistry	O
435	panel	O
435	revealed	O
435	abnormalities	O
435	in	O
435	the	O
435	pelvis	O
435	,	O
435	suggesting	O
435	early-stage	O
435	psoriasis	B-DISEASE
435	.	O
		
431	Patient	O
431	is	O
431	currently	O
431	on	O
431	Citalopram	B-CHEMICAL
431	for	O
431	the	O
431	management	O
431	of	O
431	atrial	B-DISEASE
431	fibrillation	I-DISEASE
431	.	O
		
338	Scheduled	O
338	a	O
338	follow-up	O
338	blood	O
338	chemistry	O
338	panel	O
338	to	O
338	monitor	O
338	the	O
338	condition	O
338	of	O
338	the	O
338	pelvis	O
338	.	O
		
237	The	O
237	patient	O
237	presents	O
237	with	O
237	symptoms	O
237	indicative	O
237	of	O
237	chronic	B-DISEASE
237	kidney	I-DISEASE
237	disease	I-DISEASE
237	.	O
237	Treatment	O
237	with	O
237	Albuterol	B-CHEMICAL
237	is	O
237	recommended	O
237	.	O
		
208	Emergency	O
208	ECG	O
208	was	O
208	performed	O
208	on	O
208	the	O
208	liver	O
208	due	O
208	to	O
208	suspected	O
208	gastric	B-DISEASE
208	ulcer	I-DISEASE
208	.	O
		
213	No	O
213	evidence	O
213	of	O
213	osteoarthritis	B-DISEASE
213	was	O
213	found	O
213	during	O
213	the	O
213	last	O
213	CT	O
213	scan	O
213	.	O
		
296	Discharged	O
296	with	O
296	a	O
296	prescription	O
296	for	O
296	Losartan	B-CHEMICAL
296	and	O
296	instructions	O
296	to	O
296	return	O
296	if	O
296	hypothyroidism	B-DISEASE
296	symptoms	O
296	persist	O
296	.	O
		
458	No	O
458	evidence	O
458	of	O
458	celiac	B-DISEASE
458	disease	I-DISEASE
458	was	O
458	found	O
458	during	O
458	the	O
458	last	O
458	colonoscopy	O
458	.	O
		
252	A	O
252	recent	O
252	biopsy	O
252	of	O
252	the	O
252	left	O
252	knee	O
252	confirmed	O
252	the	O
252	presence	O
252	of	O
252	migraine	B-DISEASE
252	.	O
		
489	The	O
489	patient	O
489	presents	O
489	with	O
489	symptoms	O
489	indicative	O
489	of	O
489	hypertension	B-DISEASE
489	.	O
489	Treatment	O
489	with	O
489	Aspirin	B-CHEMICAL
489	is	O
489	recommended	O
489	.	O
		
487	A	O
487	recent	O
487	CT	O
487	scan	O
487	of	O
487	the	O
487	cervical	O
487	spine	O
487	confirmed	O
487	the	O
487	presence	O
487	of	O
487	hyperlipidemia	B-DISEASE
487	.	O
		
304	Discharged	O
304	with	O
304	a	O
304	prescription	O
304	for	O
304	Amlodipine	B-CHEMICAL
304	and	O
304	instructions	O
304	to	O
304	return	O
304	if	O
304	bronchial	B-DISEASE
304	asthma	I-DISEASE
304	symptoms	I-DISEASE
304	persist	O
304	.	O
		
351	Patient	O
351	is	O
351	currently	O
351	on	O
351	Gabapentin	B-CHEMICAL
351	for	O
351	the	O
351	management	O
351	of	O
351	bronchial	B-DISEASE
351	asthma	I-DISEASE
351	.	O
		
270	No	O
270	evidence	O
270	of	O
270	chronic	B-DISEASE
270	kidney	I-DISEASE
270	disease	I-DISEASE
270	was	O
270	found	O
270	during	O
270	the	O
270	last	O
270	colonoscopy	O
270	.	O
		
202	No	O
202	evidence	O
202	of	O
202	bronchial	B-DISEASE
202	asthma	I-DISEASE
202	was	O
202	found	O
202	during	O
202	the	O
202	last	O
202	ultrasound	O
202	.	O
		
162	No	O
162	evidence	O
162	of	O
162	gastric	B-DISEASE
162	ulcer	I-DISEASE
162	was	O
162	found	O
162	during	O
162	the	O
162	last	O
162	MRI	O
162	.	O
		
44	Spirometry	O
44	documents	O
44	a	O
44	moderate	O
44	degree	O
44	of	O
44	obstructive	B-DISEASE
44	deficit	I-DISEASE
44	.	O
		
218	Discharged	O
218	with	O
218	a	O
218	prescription	O
218	for	O
218	Omeprazole	B-CHEMICAL
218	and	O
218	instructions	O
218	to	O
218	return	O
218	if	O
218	major	O
218	depressive	B-DISEASE
218	disorder	I-DISEASE
218	symptoms	O
218	persist	O
218	.	O
		
402	The	O
402	patient	O
402	presents	O
402	with	O
402	symptoms	O
402	indicative	O
402	of	O
402	pneumonia	B-DISEASE
402	.	O
402	Treatment	O
402	with	O
402	Gabapentin	B-CHEMICAL
402	is	O
402	recommended	O
402	.	O
		
191	Patient	O
191	is	O
191	currently	O
191	on	O
191	Gabapentin	B-CHEMICAL
191	for	O
191	the	O
191	management	O
191	of	O
191	osteoarthritis	B-DISEASE
191	.	O
		
310	The	O
310	patient	O
310	presents	O
310	with	O
310	symptoms	O
310	indicative	O
310	of	O
310	major	O
310	depressive	B-DISEASE
310	disorder	I-DISEASE
310	.	O
310	Treatment	O
310	with	O
310	Lisinopril	B-CHEMICAL
310	is	O
310	recommended	O
310	.	O
		
260	No	O
260	evidence	O
260	of	O
260	hypothyroidism	B-DISEASE
260	was	O
260	found	O
260	during	O
260	the	O
260	last	O
260	X-ray	O
260	.	O
		
106	The	O
106	ECG	O
106	revealed	O
106	abnormalities	O
106	in	O
106	the	O
106	left	O
106	knee	O
106	,	O
106	suggesting	O
106	early-stage	O
106	COPD	B-DISEASE
106	.	O
		
54	The	O
54	paternal	O
54	grandfather	O
54	suffered	O
54	from	O
54	severe	O
54	Alzheimer	B-DISEASE
54	's	I-DISEASE
54	disease	I-DISEASE
54	.	O
		
390	Patient	O
390	is	O
390	currently	O
390	on	O
390	Amoxicillin	B-CHEMICAL
390	for	O
390	the	O
390	management	O
390	of	O
390	atrial	B-DISEASE
390	fibrillation	I-DISEASE
390	.	O
		
2	Prescribed	O
2	treatment	O
2	with	O
2	Metformin	B-CHEMICAL
2	500	O
2	mg	O
2	twice	O
2	a	O
2	day	O
2	after	O
2	meals	O
2	.	O
		
442	Patient	O
442	is	O
442	currently	O
442	on	O
442	Amoxicillin	B-CHEMICAL
442	for	O
442	the	O
442	management	O
442	of	O
442	rheumatoid	B-DISEASE
442	arthritis	I-DISEASE
442	.	O
		
483	A	O
483	recent	O
483	colonoscopy	O
483	of	O
483	the	O
483	right	O
483	shoulder	O
483	confirmed	O
483	the	O
483	presence	O
483	of	O
483	atrial	B-DISEASE
483	fibrillation	I-DISEASE
483	.	O
		
50	A	O
50	low-sodium	O
50	diet	O
50	and	O
50	weight	B-DISEASE
50	loss	I-DISEASE
50	are	O
50	recommended	O
50	for	O
50	blood	O
50	pressure	O
50	control	O
50	.	O
		
420	The	O
420	MRI	O
420	revealed	O
420	abnormalities	O
420	in	O
420	the	O
420	right	O
420	lung	O
420	,	O
420	suggesting	O
420	early-stage	B-DISEASE
420	gastric	I-DISEASE
420	ulcer	I-DISEASE
420	.	O
		
81	The	O
81	patient	O
81	does	O
81	not	O
81	tolerate	O
81	ACE	O
81	inhibitors	O
81	due	O
81	to	O
81	a	O
81	drug-induced	O
81	dry	B-DISEASE
81	cough	I-DISEASE
81	.	O
		
206	A	O
206	recent	O
206	colonoscopy	O
206	of	O
206	the	O
206	brain	O
206	confirmed	O
206	the	O
206	presence	O
206	of	O
206	major	O
206	depressive	B-DISEASE
206	disorder	I-DISEASE
206	.	O
		
35	Patient	O
35	in	O
35	follow-up	O
35	for	O
35	previous	O
35	excision	O
35	of	O
35	cutaneous	B-DISEASE
35	melanoma	I-DISEASE
35	.	O
		
264	The	O
264	X-ray	O
264	revealed	O
264	abnormalities	O
264	in	O
264	the	O
264	liver	O
264	,	O
264	suggesting	O
264	early-stage	O
264	migraine	B-DISEASE
264	.	O
		
428	Emergency	O
428	biopsy	O
428	was	O
428	performed	O
428	on	O
428	the	O
428	right	O
428	lung	O
428	due	O
428	to	O
428	suspected	O
428	COPD	B-DISEASE
428	.	O
		
367	Discharged	O
367	with	O
367	a	O
367	prescription	O
367	for	O
367	Aspirin	B-CHEMICAL
367	and	O
367	instructions	O
367	to	O
367	return	O
367	if	O
367	migraine	B-DISEASE
367	symptoms	O
367	persist	O
367	.	O
		
92	Uterine	O
92	curettage	O
92	performed	O
92	for	O
92	incomplete	O
92	spontaneous	O
92	abortion	B-DISEASE
92	.	O
		
340	Discharged	O
340	with	O
340	a	O
340	prescription	O
340	for	O
340	Lisinopril	B-CHEMICAL
340	and	O
340	instructions	O
340	to	O
340	return	O
340	if	O
340	major	O
340	depressive	B-DISEASE
340	disorder	I-DISEASE
340	symptoms	O
340	persist	O
340	.	O
		
474	The	O
474	patient	O
474	presents	O
474	with	O
474	symptoms	O
474	indicative	O
474	of	O
474	bronchial	B-DISEASE
474	asthma	I-DISEASE
474	.	O
474	Treatment	O
474	with	O
474	Aspirin	B-CHEMICAL
474	is	O
474	recommended	O
474	.	O
		
53	The	O
53	presence	O
53	of	O
53	massive	O
53	pleural	B-DISEASE
53	effusion	I-DISEASE
53	at	O
53	the	O
53	left	O
53	base	O
53	is	O
53	ruled	O
53	out	O
53	.	O
		
346	Discharged	O
346	with	O
346	a	O
346	prescription	O
346	for	O
346	Atorvastatin	B-CHEMICAL
346	and	O
346	instructions	O
346	to	O
346	return	O
346	if	O
346	pneumonia	B-DISEASE
346	symptoms	O
346	persist	O
346	.	O
		
265	Emergency	O
265	CT	O
265	scan	O
265	was	O
265	performed	O
265	on	O
265	the	O
265	cervical	O
265	spine	O
265	due	O
265	to	O
265	suspected	O
265	celiac	B-DISEASE
265	disease	I-DISEASE
265	.	O
		
242	Patient	O
242	is	O
242	currently	O
242	on	O
242	Albuterol	B-CHEMICAL
242	for	O
242	the	O
242	management	O
242	of	O
242	hyperlipidemia	B-DISEASE
242	.	O
		
14	Patient	O
14	arrived	O
14	at	O
14	the	O
14	Emergency	O
14	Room	O
14	for	O
14	suspected	O
14	acute	B-DISEASE
14	myocardial	I-DISEASE
14	infarction	I-DISEASE
14	;	O
14	sublingual	O
14	nitroglycerin	B-CHEMICAL
14	administered	O
14	.	O
		
316	Discharged	O
316	with	O
316	a	O
316	prescription	O
316	for	O
316	Atorvastatin	B-CHEMICAL
316	and	O
316	instructions	O
316	to	O
316	return	O
316	if	O
316	rheumatoid	B-DISEASE
316	arthritis	I-DISEASE
316	symptoms	O
316	persist	O
316	.	O
		
89	Suspected	O
89	hemorrhagic	B-DISEASE
89	cystitis	I-DISEASE
89	,	O
89	abundant	O
89	hydration	O
89	and	O
89	Ciprofloxacin	B-CHEMICAL
89	recommended	O
89	.	O
		
388	Discharged	O
388	with	O
388	a	O
388	prescription	O
388	for	O
388	Metformin	B-CHEMICAL
388	and	O
388	instructions	O
388	to	O
388	return	O
388	if	O
388	psoriasis	B-DISEASE
388	symptoms	O
388	persist	O
388	.	O
		
274	The	O
274	spirometry	O
274	revealed	O
274	abnormalities	O
274	in	O
274	the	O
274	right	O
274	shoulder	O
274	,	O
274	suggesting	O
274	early-stage	O
274	migraine	B-DISEASE
274	.	O
		
167	Advised	O
167	the	O
167	patient	O
167	to	O
167	increase	O
167	dosage	O
167	of	O
167	Losartan	B-CHEMICAL
167	due	O
167	to	O
167	worsening	O
167	chronic	B-DISEASE
167	kidney	I-DISEASE
167	disease	I-DISEASE
167	.	O
		
329	Discharged	O
329	with	O
329	a	O
329	prescription	O
329	for	O
329	Pantoprazole	B-CHEMICAL
329	and	O
329	instructions	O
329	to	O
329	return	O
329	if	O
329	celiac	B-DISEASE
329	disease	I-DISEASE
329	symptoms	O
329	persist	O
329	.	O
		
493	Emergency	O
493	ECG	O
493	was	O
493	performed	O
493	on	O
493	the	O
493	abdomen	O
493	due	O
493	to	O
493	suspected	O
493	migraine	B-DISEASE
493	.	O
		
135	The	O
135	patient	O
135	presents	O
135	with	O
135	symptoms	O
135	indicative	O
135	of	O
135	osteoarthritis	B-DISEASE
135	.	O
135	Treatment	O
135	with	O
135	Aspirin	B-CHEMICAL
135	is	O
135	recommended	O
135	.	O
		
307	Discharged	O
307	with	O
307	a	O
307	prescription	O
307	for	O
307	Sertraline	B-CHEMICAL
307	and	O
307	instructions	O
307	to	O
307	return	O
307	if	O
307	hyperlipidemia	B-DISEASE
307	symptoms	O
307	persist	O
307	.	O
		
481	Discharged	O
481	with	O
481	a	O
481	prescription	O
481	for	O
481	Amoxicillin	B-CHEMICAL
481	and	O
481	instructions	O
481	to	O
481	return	O
481	if	O
481	rheumatoid	B-DISEASE
481	arthritis	I-DISEASE
481	symptoms	O
481	persist	O
481	.	O
		
320	No	O
320	evidence	O
320	of	O
320	bronchial	B-DISEASE
320	asthma	I-DISEASE
320	was	O
320	found	O
320	during	O
320	the	O
320	last	O
320	EEG	O
320	.	O
		
244	No	O
244	evidence	O
244	of	O
244	psoriasis	B-DISEASE
244	was	O
244	found	O
244	during	O
244	the	O
244	last	O
244	CT	O
244	scan	O
244	.	O
		
55	Absence	O
55	of	O
55	palpable	O
55	laterocervical	O
55	or	O
55	supraclavicular	O
55	lymphadenopathies	O
55	.	O
		
364	Advised	O
364	the	O
364	patient	O
364	to	O
364	increase	O
364	dosage	O
364	of	O
364	Gabapentin	B-CHEMICAL
364	due	O
364	to	O
364	worsening	O
364	hypothyroidism	B-DISEASE
364	.	O
		
51	High-resolution	O
51	chest	O
51	CT	O
51	(	O
51	HRCT	O
51	)	O
51	reveals	O
51	multiple	O
51	bilateral	O
51	pulmonary	O
51	nodules	O
51	of	O
51	undetermined	O
51	nature	O
51	.	O
		
457	No	O
457	evidence	O
457	of	O
457	COPD	B-DISEASE
457	was	O
457	found	O
457	during	O
457	the	O
457	last	O
457	echocardiogram	O
457	.	O
		
175	Patient	O
175	is	O
175	currently	O
175	on	O
175	Lisinopril	B-CHEMICAL
175	for	O
175	the	O
175	management	O
175	of	O
175	anemia	B-DISEASE
175	.	O
		
446	The	O
446	CT	O
446	scan	O
446	revealed	O
446	abnormalities	O
446	in	O
446	the	O
446	brain	O
446	,	O
446	suggesting	O
446	early-stage	B-DISEASE
446	rheumatoid	I-DISEASE
446	arthritis	I-DISEASE
446	.	O
		
190	Patient	O
190	denies	O
190	any	O
190	history	O
190	of	O
190	celiac	B-DISEASE
190	disease	I-DISEASE
190	but	O
190	reports	O
190	mild	O
190	discomfort	O
190	in	O
190	the	O
190	right	O
190	shoulder	O
190	.	O
		
497	The	O
497	EEG	O
497	revealed	O
497	abnormalities	O
497	in	O
497	the	O
497	right	O
497	lung	O
497	,	O
497	suggesting	O
497	early-stage	B-DISEASE
497	rheumatoid	I-DISEASE
497	arthritis	I-DISEASE
497	.	O
		
188	The	O
188	patient	O
188	presents	O
188	with	O
188	symptoms	O
188	indicative	O
188	of	O
188	COPD	B-DISEASE
188	.	O
188	Treatment	O
188	with	O
188	Ibuprofen	B-CHEMICAL
188	is	O
188	recommended	O
188	.	O
		
170	Emergency	O
170	spirometry	O
170	was	O
170	performed	O
170	on	O
170	the	O
170	pelvis	O
170	due	O
170	to	O
170	suspected	O
170	chronic	B-DISEASE
170	kidney	I-DISEASE
170	disease	I-DISEASE
170	.	O
		
59	Empiric	O
59	antibiotic	O
59	therapy	O
59	initiated	O
59	with	O
59	Ceftriaxone	B-CHEMICAL
59	2	O
59	g	O
59	IV	O
59	pending	O
59	the	O
59	antibiogram	O
59	.	O
		
49	The	O
49	PSA	O
49	level	O
49	is	O
49	elevated	O
49	,	O
49	urological	O
49	examination	O
49	is	O
49	booked	O
49	.	O
		
345	Patient	O
345	is	O
345	currently	O
345	on	O
345	Amlodipine	B-CHEMICAL
345	for	O
345	the	O
345	management	O
345	of	O
345	psoriasis	B-DISEASE
345	.	O
		
236	Patient	O
236	denies	O
236	any	O
236	history	O
236	of	O
236	gastric	B-DISEASE
236	ulcer	I-DISEASE
236	but	O
236	reports	O
236	mild	O
236	discomfort	O
236	in	O
236	the	O
236	left	O
236	eye	O
236	.	O
		
253	A	O
253	recent	O
253	EEG	O
253	of	O
253	the	O
253	left	O
253	knee	O
253	confirmed	O
253	the	O
253	presence	O
253	of	O
253	COPD	B-DISEASE
253	.	O
		
22	No	O
22	evidence	O
22	of	O
22	bone	O
22	metastases	O
22	on	O
22	the	O
22	total	O
22	body	O
22	bone	O
22	scan	O
22	.	O
		
314	Patient	O
314	denies	O
314	any	O
314	history	O
314	of	O
314	pneumonia	B-DISEASE
314	but	O
314	reports	O
314	mild	O
314	discomfort	O
314	in	O
314	the	O
314	pelvis	O
314	.	O
		
460	The	O
460	X-ray	O
460	revealed	O
460	abnormalities	O
460	in	O
460	the	O
460	thyroid	O
460	gland	O
460	,	O
460	suggesting	O
460	early-stage	B-DISEASE
460	rheumatoid	I-DISEASE
460	arthritis	I-DISEASE
460	.	O
		
161	The	O
161	patient	O
161	presents	O
161	with	O
161	symptoms	O
161	indicative	O
161	of	O
161	atrial	B-DISEASE
161	fibrillation	I-DISEASE
161	.	O
161	Treatment	O
161	with	O
161	Ibuprofen	B-CHEMICAL
161	is	O
161	recommended	O
161	.	O
		
277	The	O
277	patient	O
277	presents	O
277	with	O
277	symptoms	O
277	indicative	O
277	of	O
277	major	O
277	depressive	B-DISEASE
277	disorder	I-DISEASE
277	.	O
277	Treatment	O
277	with	O
277	Omeprazole	B-CHEMICAL
277	is	O
277	recommended	O
277	.	O
		
444	Discharged	O
444	with	O
444	a	O
444	prescription	O
444	for	O
444	Gabapentin	B-CHEMICAL
444	and	O
444	instructions	O
444	to	O
444	return	O
444	if	O
444	major	O
444	depressive	B-DISEASE
444	disorder	I-DISEASE
444	symptoms	O
444	persist	O
444	.	O
		
192	Patient	O
192	denies	O
192	any	O
192	history	O
192	of	O
192	type	O
192	2	O
192	diabetes	B-DISEASE
192	but	O
192	reports	O
192	mild	O
192	discomfort	O
192	in	O
192	the	O
192	kidneys	O
192	.	O
		
386	The	O
386	patient	O
386	presents	O
386	with	O
386	symptoms	O
386	indicative	O
386	of	O
386	migraine	B-DISEASE
386	.	O
386	Treatment	O
386	with	O
386	Sertraline	B-CHEMICAL
386	is	O
386	recommended	O
386	.	O
		
294	Emergency	O
294	EEG	O
294	was	O
294	performed	O
294	on	O
294	the	O
294	chest	O
294	due	O
294	to	O
294	suspected	O
294	hypertension	B-DISEASE
294	.	O
		
414	A	O
414	recent	O
414	EEG	O
414	of	O
414	the	O
414	left	O
414	knee	O
414	confirmed	O
414	the	O
414	presence	O
414	of	O
414	bronchial	O
414	asthma	O
414	.	O
		
344	Emergency	O
344	MRI	O
344	was	O
344	performed	O
344	on	O
344	the	O
344	thyroid	O
344	gland	O
344	due	O
344	to	O
344	suspected	O
344	hypertension	B-DISEASE
344	.	O
		
258	The	O
258	patient	O
258	presents	O
258	with	O
258	symptoms	O
258	indicative	O
258	of	O
258	migraine	B-DISEASE
258	.	O
258	Treatment	O
258	with	O
258	Metformin	B-CHEMICAL
258	is	O
258	recommended	O
258	.	O
		
309	Discharged	O
309	with	O
309	a	O
309	prescription	O
309	for	O
309	Gabapentin	B-CHEMICAL
309	and	O
309	instructions	O
309	to	O
309	return	O
309	if	O
309	type	O
309	2	O
309	diabetes	B-DISEASE
309	symptoms	O
309	persist	O
309	.	O
		
150	Scheduled	O
150	a	O
150	follow-up	O
150	blood	O
150	chemistry	O
150	panel	O
150	to	O
150	monitor	O
150	the	O
150	condition	O
